"","probeID","geneNames","ensemblID","distToTSS"
"21299","cg02706575",NA,NA,NA
"21300","cg24615251",NA,NA,NA
"21301","cg20556988",NA,NA,NA
"21302","cg17118262",NA,NA,NA
"21303","cg06557358",NA,NA,NA
"21304","cg18338311",NA,NA,NA
"21305","cg11221508",NA,NA,NA
"21306","cg09263755",NA,NA,NA
"21307","cg24041995",NA,NA,NA
"21308","cg01151686",NA,NA,NA
"21309","cg03312124",NA,NA,NA
"21310","cg10801369",NA,NA,NA
"21311","cg02740947",NA,NA,NA
"21312","cg16296356",NA,NA,NA
"21313","cg09155905",NA,NA,NA
"21314","cg17574251",NA,NA,NA
"21315","cg03363175",NA,NA,NA
"21316","cg26217633",NA,NA,NA
"21317","cg13859324",NA,NA,NA
"21318","cg25013053",NA,NA,NA
"21319","cg08764758",NA,NA,NA
"21320","cg18108623",NA,NA,NA
"21321","cg03251655",NA,NA,NA
"21322","cg19566405",NA,NA,NA
"21323","cg00425792",NA,NA,NA
"21324","cg21116410",NA,NA,NA
"21325","cg07628086",NA,NA,NA
"21326","cg23996241",NA,NA,NA
"21327","cg20496643",NA,NA,NA
"21328","cg02927346",NA,NA,NA
"21329","cg10016608",NA,NA,NA
"21330","cg24922045",NA,NA,NA
"21331","cg00021527",NA,NA,NA
"21332","cg15824080",NA,NA,NA
"21333","cg15532088",NA,NA,NA
"21334","cg10315334",NA,NA,NA
"21335","cg12455187",NA,NA,NA
"21336","cg16574065",NA,NA,NA
"21337","cg06481786",NA,NA,NA
"21338","cg16826286",NA,NA,NA
"21339","cg06548519",NA,NA,NA
"21340","cg10190509",NA,NA,NA
"21341","cg05766474",NA,NA,NA
"21342","cg09256683",NA,NA,NA
"21343","cg07881407",NA,NA,NA
"21344","cg23743114",NA,NA,NA
"21345","cg26548883",NA,NA,NA
"21346","cg14916288",NA,NA,NA
"21347","cg24325790",NA,NA,NA
"21348","cg08214029",NA,NA,NA
"21349","cg22518733",NA,NA,NA
"21350","cg15129294",NA,NA,NA
"21351","cg20657421",NA,NA,NA
"21352","cg00896220",NA,NA,NA
"21353","cg25659818",NA,NA,NA
"21354","cg11207564",NA,NA,NA
"21355","cg15005385",NA,NA,NA
"21356","cg02601403",NA,NA,NA
"21357","cg24473385",NA,NA,NA
"21358","cg14741666",NA,NA,NA
"21359","cg16544272",NA,NA,NA
"21360","cg24073161",NA,NA,NA
"21361","cg19678067",NA,NA,NA
"21362","cg11976048",NA,NA,NA
"21363","cg00848397",NA,NA,NA
"21364","cg07747970",NA,NA,NA
"21365","cg22660578",NA,NA,NA
"21366","cg11857445",NA,NA,NA
"21367","cg25742201",NA,NA,NA
"21368","cg20139214",NA,NA,NA
"21369","cg02987163",NA,NA,NA
"21370","cg09234474",NA,NA,NA
"21371","cg02102644",NA,NA,NA
"21372","cg07165793",NA,NA,NA
"21373","cg26863324",NA,NA,NA
"21374","cg02992647",NA,NA,NA
"21375","cg02335804",NA,NA,NA
"21376","cg12788467",NA,NA,NA
"21377","cg23350580",NA,NA,NA
"21378","cg04901273",NA,NA,NA
"21379","cg14532417",NA,NA,NA
"21380","cg17138359",NA,NA,NA
"21381","cg20904141",NA,NA,NA
"21382","cg04133652",NA,NA,NA
"21383","cg01485645",NA,NA,NA
"21384","cg20228512",NA,NA,NA
"21385","cg00089071",NA,NA,NA
"21386","cg04409945",NA,NA,NA
"21387","cg13824734",NA,NA,NA
"21388","cg22190090",NA,NA,NA
"21389","cg18123596",NA,NA,NA
"21390","cg12247247",NA,NA,NA
"21391","cg18516268",NA,NA,NA
"21392","cg02060988",NA,NA,NA
"21393","cg12446644",NA,NA,NA
"21394","cg00093177",NA,NA,NA
"21395","cg23580945",NA,NA,NA
"21396","cg24724583",NA,NA,NA
"21397","cg14601284",NA,NA,NA
"21398","cg13501999",NA,NA,NA
"21399","cg20089715",NA,NA,NA
"21400","cg15602969",NA,NA,NA
"21401","cg17366325",NA,NA,NA
"21402","cg17471928",NA,NA,NA
"21403","cg21309147",NA,NA,NA
"21404","cg05798972",NA,NA,NA
"21405","cg12477119",NA,NA,NA
"21406","cg10398950",NA,NA,NA
"21407","cg11634198",NA,NA,NA
"21408","cg01293647",NA,NA,NA
"21409","cg00112517",NA,NA,NA
"21410","cg08411435",NA,NA,NA
"21411","cg14115004",NA,NA,NA
"21412","cg23894539",NA,NA,NA
"21413","cg10986043",NA,NA,NA
"21414","cg01680823",NA,NA,NA
"21415","cg12894984",NA,NA,NA
"21416","cg11896923",NA,NA,NA
"21417","cg09875273",NA,NA,NA
"21418","cg24649641",NA,NA,NA
"21419","cg23906291",NA,NA,NA
"21420","cg10394385",NA,NA,NA
"21421","cg19752722",NA,NA,NA
"21422","cg22778981",NA,NA,NA
"21423","cg26111030",NA,NA,NA
"21424","cg11993754",NA,NA,NA
"21425","cg16065186",NA,NA,NA
"21426","cg27005179",NA,NA,NA
"21427","cg13263114",NA,NA,NA
"21428","cg16332577",NA,NA,NA
"21429","cg19895197",NA,NA,NA
"21430","cg03684977",NA,NA,NA
"21431","cg17740645",NA,NA,NA
"21432","cg13878456",NA,NA,NA
"21433","cg05330360",NA,NA,NA
"21434","cg14914852",NA,NA,NA
"21435","cg12360886",NA,NA,NA
"21436","cg10057218",NA,NA,NA
"21437","cg01482279",NA,NA,NA
"21438","cg19511844",NA,NA,NA
"21439","cg21491028",NA,NA,NA
"21440","cg23772500",NA,NA,NA
"21441","cg03812679",NA,NA,NA
"21442","cg21432842",NA,NA,NA
"21443","cg14592065",NA,NA,NA
"21444","cg13437593",NA,NA,NA
"21445","cg07313155",NA,NA,NA
"21446","cg09634802",NA,NA,NA
"21447","cg22640452",NA,NA,NA
"21448","cg02337166",NA,NA,NA
"21449","cg26061772",NA,NA,NA
"21450","cg06307169",NA,NA,NA
"21451","cg25104511",NA,NA,NA
"21452","cg09495351",NA,NA,NA
"21453","cg09812049",NA,NA,NA
"21454","cg23188547",NA,NA,NA
"21455","cg19479366",NA,NA,NA
"21456","cg03085312",NA,NA,NA
"21457","cg00236832",NA,NA,NA
"21458","cg03359285",NA,NA,NA
"21459","cg09273772",NA,NA,NA
"21460","cg00512374",NA,NA,NA
"21461","cg08696192",NA,NA,NA
"21462","cg08074477",NA,NA,NA
"21463","cg17067993",NA,NA,NA
"21464","cg13504059",NA,NA,NA
"21465","cg25543676",NA,NA,NA
"21466","cg08048656",NA,NA,NA
"21467","cg01289103",NA,NA,NA
"21468","cg23776012",NA,NA,NA
"21469","cg24340657",NA,NA,NA
"21470","cg23737768",NA,NA,NA
"21471","cg22983092",NA,NA,NA
"21472","cg18901980",NA,NA,NA
"21473","cg04484789",NA,NA,NA
"21474","cg10173723",NA,NA,NA
"21475","cg16488522",NA,NA,NA
"21476","cg20484002",NA,NA,NA
"21477","cg24249775",NA,NA,NA
"21478","cg22805632",NA,NA,NA
"21479","cg02756698",NA,NA,NA
"21480","cg25124433",NA,NA,NA
"21481","cg00091693",NA,NA,NA
"21482","cg22392708",NA,NA,NA
"21483","cg06378617",NA,NA,NA
"21484","cg22506453",NA,NA,NA
"21485","cg09088193",NA,NA,NA
"21486","cg02022375",NA,NA,NA
"21487","cg24414383",NA,NA,NA
"21488","cg14087150",NA,NA,NA
"21489","cg15312323",NA,NA,NA
"21490","cg23205633",NA,NA,NA
"21491","cg20331177",NA,NA,NA
"21492","cg00550617",NA,NA,NA
"21493","cg11710560",NA,NA,NA
"21494","cg16242770",NA,NA,NA
"21495","cg26499286",NA,NA,NA
"21496","cg15983005",NA,NA,NA
"21497","cg18370227",NA,NA,NA
"21498","cg25545210",NA,NA,NA
"21499","cg02580606",NA,NA,NA
"21500","cg14533138",NA,NA,NA
"21501","cg06074920",NA,NA,NA
"21502","cg21230133",NA,NA,NA
"21503","cg00063144",NA,NA,NA
"21504","cg22139563",NA,NA,NA
"21505","cg18848394",NA,NA,NA
"21506","cg23674788",NA,NA,NA
"21507","cg08611714",NA,NA,NA
"21508","cg09538582",NA,NA,NA
"21509","cg00384537",NA,NA,NA
"21510","cg04618528",NA,NA,NA
"21511","cg02780988",NA,NA,NA
"21512","cg13350783",NA,NA,NA
"21513","cg10742225",NA,NA,NA
"21514","cg23128056",NA,NA,NA
"21515","cg11983245",NA,NA,NA
"21516","cg11462865",NA,NA,NA
"21517","cg16585619",NA,NA,NA
"21518","cg10328573",NA,NA,NA
"21519","cg02784874",NA,NA,NA
"21520","cg11068096",NA,NA,NA
"21521","cg01602596",NA,NA,NA
"21522","cg27478659",NA,NA,NA
"21523","cg24457403",NA,NA,NA
"21524","cg00214794",NA,NA,NA
"21525","cg27236973",NA,NA,NA
"21526","cg23889093",NA,NA,NA
"21527","cg17547537",NA,NA,NA
"21528","cg12229387",NA,NA,NA
"21529","cg00689014",NA,NA,NA
"21530","cg05325699",NA,NA,NA
"21531","cg10154926",NA,NA,NA
"21532","cg13784792",NA,NA,NA
"21533","cg17388484",NA,NA,NA
"21534","cg01131735",NA,NA,NA
"21535","cg14529146",NA,NA,NA
"21536","cg21416237",NA,NA,NA
"21537","cg11053574",NA,NA,NA
"21538","cg18408487",NA,NA,NA
"21539","cg14489649",NA,NA,NA
"21540","cg05288569",NA,NA,NA
"21541","cg24124398",NA,NA,NA
"21542","cg25687894",NA,NA,NA
"21543","cg03958344",NA,NA,NA
"21544","cg23866755",NA,NA,NA
"21545","cg24505527",NA,NA,NA
"21546","cg21371335",NA,NA,NA
"21547","cg06708560",NA,NA,NA
"21548","cg10708793",NA,NA,NA
"21549","cg16762195",NA,NA,NA
"21550","cg08434547",NA,NA,NA
"21551","cg04278905",NA,NA,NA
"21552","cg05346140",NA,NA,NA
"21553","cg02968557",NA,NA,NA
"21554","cg17989572",NA,NA,NA
"21555","cg22373112",NA,NA,NA
"21556","cg23559331",NA,NA,NA
"21557","cg20406482",NA,NA,NA
"21558","cg19965511",NA,NA,NA
"21559","cg05159732",NA,NA,NA
"21560","cg13053608",NA,NA,NA
"21561","cg08468689",NA,NA,NA
"21562","cg04745805",NA,NA,NA
"21563","cg05780311",NA,NA,NA
"21564","cg03001305",NA,NA,NA
"21565","cg16777510",NA,NA,NA
"21566","cg18112163",NA,NA,NA
"21567","cg20716209",NA,NA,NA
"21568","cg13353683",NA,NA,NA
"21569","cg14070162",NA,NA,NA
"21570","cg00706536",NA,NA,NA
"21571","cg20082357",NA,NA,NA
"21572","cg07554030",NA,NA,NA
"21573","cg25664725",NA,NA,NA
"21574","cg16546489",NA,NA,NA
"21575","cg26729026",NA,NA,NA
"21576","cg25831111",NA,NA,NA
"21577","cg08792314",NA,NA,NA
"21578","cg20795913",NA,NA,NA
"21579","cg20724073",NA,NA,NA
"21580","cg12628062",NA,NA,NA
"21581","cg10944783",NA,NA,NA
"21582","cg17248183",NA,NA,NA
"21583","cg05401645",NA,NA,NA
"21584","cg03518503",NA,NA,NA
"21585","cg14275779",NA,NA,NA
"21586","cg09509673",NA,NA,NA
"21587","cg15800421",NA,NA,NA
"21588","cg06975499",NA,NA,NA
"21589","cg27088844",NA,NA,NA
"21590","cg14436761",NA,NA,NA
"21591","cg26990660",NA,NA,NA
"21592","cg20443314",NA,NA,NA
"21593","cg19567046",NA,NA,NA
"21594","cg08108311",NA,NA,NA
"21595","cg20770803",NA,NA,NA
"21596","cg22325715",NA,NA,NA
"21597","cg16225441",NA,NA,NA
"21598","cg26709863",NA,NA,NA
"21599","cg03177084",NA,NA,NA
"21600","cg18702234",NA,NA,NA
"21601","cg19317715",NA,NA,NA
"21602","cg18043280",NA,NA,NA
"21603","cg09040752",NA,NA,NA
"21604","cg21602160",NA,NA,NA
"21605","cg21639401",NA,NA,NA
"21606","cg15140807",NA,NA,NA
"21607","cg26673195",NA,NA,NA
"21608","cg11492403",NA,NA,NA
"21609","cg04429140",NA,NA,NA
"21610","cg07080007",NA,NA,NA
"21611","cg12556991",NA,NA,NA
"21612","cg12661964",NA,NA,NA
"21613","cg08090640",NA,NA,NA
"21614","cg21902119",NA,NA,NA
"21615","cg15945602",NA,NA,NA
"21616","cg22325646",NA,NA,NA
"21617","cg05270634",NA,NA,NA
"21618","cg27383744",NA,NA,NA
"21619","cg07054526",NA,NA,NA
"21620","cg14048487",NA,NA,NA
"21621","cg19531713",NA,NA,NA
"21622","cg19088651",NA,NA,NA
"21623","cg08993267",NA,NA,NA
"21624","cg04658354",NA,NA,NA
"21625","cg20760063",NA,NA,NA
"21626","cg10893007",NA,NA,NA
"21627","cg06973652",NA,NA,NA
"21628","cg11964474",NA,NA,NA
"21629","cg04482110",NA,NA,NA
"21630","cg25673373",NA,NA,NA
"21631","cg23347958",NA,NA,NA
"21632","cg10809441",NA,NA,NA
"21633","cg05011232",NA,NA,NA
"21634","cg24679082",NA,NA,NA
"21635","cg08471713",NA,NA,NA
"21636","cg14256699",NA,NA,NA
"21637","cg22264436",NA,NA,NA
"21638","cg24229819",NA,NA,NA
"21639","cg16366323",NA,NA,NA
"21640","cg24895052",NA,NA,NA
"21641","cg10065416",NA,NA,NA
"21642","cg24862483",NA,NA,NA
"21643","cg13269964",NA,NA,NA
"21644","cg07112154",NA,NA,NA
"21645","cg03557733",NA,NA,NA
"21646","cg20359349",NA,NA,NA
"21647","cg20286074",NA,NA,NA
"21648","cg04879235",NA,NA,NA
"21649","cg21358381",NA,NA,NA
"21650","cg00462994",NA,NA,NA
"21651","cg04032226",NA,NA,NA
"21652","cg09467501",NA,NA,NA
"21653","cg26796190",NA,NA,NA
"21654","cg24638647",NA,NA,NA
"21655","cg12259256",NA,NA,NA
"21656","cg24682149",NA,NA,NA
"21657","cg18938150",NA,NA,NA
"21658","cg22140675",NA,NA,NA
"21659","cg06808983",NA,NA,NA
"21660","cg07371290",NA,NA,NA
"21661","cg25425074",NA,NA,NA
"21662","cg02527529",NA,NA,NA
"21663","cg26852159",NA,NA,NA
"21664","cg21038703",NA,NA,NA
"21665","cg15517965",NA,NA,NA
"21666","cg24615044",NA,NA,NA
"21667","cg10183248",NA,NA,NA
"21668","cg27349746",NA,NA,NA
"21669","cg03580247",NA,NA,NA
"21670","cg21486954",NA,NA,NA
"21671","cg13102585",NA,NA,NA
"21672","cg24497270",NA,NA,NA
"21673","cg03192551",NA,NA,NA
"21674","cg07777378",NA,NA,NA
"21675","cg11999384",NA,NA,NA
"21676","cg17749520",NA,NA,NA
"21677","cg25809905",NA,NA,NA
"21678","cg21571937",NA,NA,NA
"21679","cg25228126",NA,NA,NA
"21680","cg02505689",NA,NA,NA
"21681","cg06759215",NA,NA,NA
"21682","cg06471905",NA,NA,NA
"21683","cg06374075",NA,NA,NA
"21684","cg19586576",NA,NA,NA
"21685","cg20163288",NA,NA,NA
"21686","cg02164386",NA,NA,NA
"21687","cg20902737",NA,NA,NA
"21688","cg15077637",NA,NA,NA
"21689","cg09038914",NA,NA,NA
"21690","cg21944455",NA,NA,NA
"21691","cg13818573",NA,NA,NA
"21692","cg16772514",NA,NA,NA
"21693","cg21452443",NA,NA,NA
"21694","cg00405568",NA,NA,NA
"21695","cg09214551",NA,NA,NA
"21696","cg03287877",NA,NA,NA
"21697","cg04700814",NA,NA,NA
"21698","cg12866859",NA,NA,NA
"21699","cg19655070",NA,NA,NA
"21700","cg00853068",NA,NA,NA
"21701","cg04945541",NA,NA,NA
"21702","cg15639951",NA,NA,NA
"21703","cg19601328",NA,NA,NA
"21704","cg12643877",NA,NA,NA
"21705","cg14154330",NA,NA,NA
"21706","cg08929103",NA,NA,NA
"21707","cg04856689",NA,NA,NA
"21708","cg17630833",NA,NA,NA
"21709","cg23202277",NA,NA,NA
"21710","cg02301815",NA,NA,NA
"21711","cg19832721",NA,NA,NA
"21712","cg09610963",NA,NA,NA
"21713","cg07321605",NA,NA,NA
"21714","cg00263723",NA,NA,NA
"21715","cg18020749",NA,NA,NA
"21716","cg07879727",NA,NA,NA
"21717","cg00126034",NA,NA,NA
"21718","cg23422659",NA,NA,NA
"21719","cg13940405",NA,NA,NA
"21720","cg05467167",NA,NA,NA
"21721","cg08269321",NA,NA,NA
"21722","cg08631151",NA,NA,NA
"21723","cg05114625",NA,NA,NA
"21724","cg05294455",NA,NA,NA
"21725","cg17185639",NA,NA,NA
"21726","cg06048156",NA,NA,NA
"21727","cg17124509",NA,NA,NA
"21728","cg08085267",NA,NA,NA
"21729","cg00725143",NA,NA,NA
"21730","cg18956369",NA,NA,NA
"21731","cg19573464",NA,NA,NA
"21732","cg24438655",NA,NA,NA
"21733","cg26607785",NA,NA,NA
"21734","cg20209009",NA,NA,NA
"21735","cg23452458",NA,NA,NA
"21736","cg09911755",NA,NA,NA
"21737","cg12380854",NA,NA,NA
"21738","cg08736146",NA,NA,NA
"21739","cg06710522",NA,NA,NA
"21740","cg24793903",NA,NA,NA
"21741","cg11646887",NA,NA,NA
"21742","cg27210136",NA,NA,NA
"21743","cg23355492",NA,NA,NA
"21744","cg14360917",NA,NA,NA
"21745","cg02691091",NA,NA,NA
"21746","cg00177698",NA,NA,NA
"21747","cg10154655",NA,NA,NA
"21748","cg10878307",NA,NA,NA
"21749","cg18988110",NA,NA,NA
"21750","cg06740897",NA,NA,NA
"21751","cg03777405",NA,NA,NA
"21752","cg11194725",NA,NA,NA
"21753","cg17778721",NA,NA,NA
"21754","cg12563480",NA,NA,NA
"21755","cg08413153",NA,NA,NA
"21756","cg05106502",NA,NA,NA
"21757","cg12513481",NA,NA,NA
"21758","cg07823492",NA,NA,NA
"21759","cg17233506",NA,NA,NA
"21760","cg25882366",NA,NA,NA
"21761","cg09313705",NA,NA,NA
"21762","cg12910797",NA,NA,NA
"21763","cg25145670",NA,NA,NA
"21764","cg06760035",NA,NA,NA
"21765","cg21546671",NA,NA,NA
"21766","cg14458834",NA,NA,NA
"21767","cg08089301",NA,NA,NA
"21768","cg04609859",NA,NA,NA
"21769","cg02422694",NA,NA,NA
"21770","cg21460081",NA,NA,NA
"21771","cg16495265",NA,NA,NA
"21772","cg01405107",NA,NA,NA
"21773","cg16848873",NA,NA,NA
"21774","cg18878432",NA,NA,NA
"21775","cg06493080",NA,NA,NA
"21776","cg09357097",NA,NA,NA
"21777","cg15539420",NA,NA,NA
"21778","cg25928579",NA,NA,NA
"21779","cg12370791",NA,NA,NA
"21780","cg13643585",NA,NA,NA
"21781","cg12374721",NA,NA,NA
"21782","cg01543654",NA,NA,NA
"21783","cg21842478",NA,NA,NA
"21784","cg15786837",NA,NA,NA
"21785","cg08901867",NA,NA,NA
"21786","cg08137716",NA,NA,NA
"21787","cg04154812",NA,NA,NA
"21788","cg07460665",NA,NA,NA
"21789","cg19776090",NA,NA,NA
"21790","cg11715999",NA,NA,NA
"21791","cg13362403",NA,NA,NA
"21792","cg26022315",NA,NA,NA
"21793","cg19206150",NA,NA,NA
"21794","cg20551517",NA,NA,NA
"21795","cg04019407",NA,NA,NA
"21796","cg13877465",NA,NA,NA
"21797","cg06638433",NA,NA,NA
"21798","cg20233029",NA,NA,NA
"21799","cg20858478",NA,NA,NA
"21800","cg24456340",NA,NA,NA
"21801","cg17839611",NA,NA,NA
"21802","cg25839227",NA,NA,NA
"21803","cg21400896",NA,NA,NA
"21804","cg19267846",NA,NA,NA
"21805","cg22808175",NA,NA,NA
"21806","cg22370370",NA,NA,NA
"21807","cg13382694",NA,NA,NA
"21808","cg20887455",NA,NA,NA
"21809","cg18548413",NA,NA,NA
"21810","cg17129388",NA,NA,NA
"21811","cg00892798",NA,NA,NA
"21812","cg06405206",NA,NA,NA
"21813","cg20123891",NA,NA,NA
"21814","cg01446983",NA,NA,NA
"21815","cg06291334",NA,NA,NA
"21816","cg09002774",NA,NA,NA
"21817","cg23576473",NA,NA,NA
"21818","cg19668255",NA,NA,NA
"21819","cg13145440",NA,NA,NA
"21820","cg02949544",NA,NA,NA
"21821","cg18104321",NA,NA,NA
"21822","cg12559031",NA,NA,NA
"21823","cg03072378",NA,NA,NA
"21824","cg10688991",NA,NA,NA
"21825","cg01425405",NA,NA,NA
"21826","cg10488476",NA,NA,NA
"21827","cg14737977",NA,NA,NA
"21828","cg02668984",NA,NA,NA
"21829","cg21178548",NA,NA,NA
"21830","cg20199629",NA,NA,NA
"21831","cg04582295",NA,NA,NA
"21832","cg07826255",NA,NA,NA
"21833","cg01593886",NA,NA,NA
"21834","cg01234133",NA,NA,NA
"21835","cg07231132",NA,NA,NA
"21836","cg25949363",NA,NA,NA
"21837","cg05105913",NA,NA,NA
"21838","cg23430664",NA,NA,NA
"21839","cg09822907",NA,NA,NA
"21840","cg20572838",NA,NA,NA
"21841","cg07569756",NA,NA,NA
"21842","cg18006085",NA,NA,NA
"21843","cg14672994",NA,NA,NA
"21844","cg02516388",NA,NA,NA
"21845","cg06958829",NA,NA,NA
"21846","cg06818777",NA,NA,NA
"21847","cg16413777",NA,NA,NA
"21848","cg01428361",NA,NA,NA
"21849","cg02593766",NA,NA,NA
"21850","cg24006361",NA,NA,NA
"21851","cg16020904",NA,NA,NA
"21852","cg15780578",NA,NA,NA
"21853","cg05942574",NA,NA,NA
"21854","cg18337803",NA,NA,NA
"21855","cg11262815",NA,NA,NA
"21856","cg18454685",NA,NA,NA
"21857","cg27426707",NA,NA,NA
"21858","cg04216597",NA,NA,NA
"21859","cg20633883",NA,NA,NA
"21860","cg00081975",NA,NA,NA
"21861","cg27465858",NA,NA,NA
"21862","cg05766425",NA,NA,NA
"21863","cg15170903",NA,NA,NA
"21864","cg03016571",NA,NA,NA
"21865","cg18490846",NA,NA,NA
"21866","cg07168556",NA,NA,NA
"21867","cg06827038",NA,NA,NA
"21868","cg14494812",NA,NA,NA
"21869","cg09514188",NA,NA,NA
"21870","cg15944762",NA,NA,NA
"21871","cg23966705",NA,NA,NA
"21872","cg04380669",NA,NA,NA
"21873","cg01063524",NA,NA,NA
"21874","cg25670376",NA,NA,NA
"21875","cg02880679",NA,NA,NA
"21876","cg25716740",NA,NA,NA
"21877","cg27207041",NA,NA,NA
"21878","cg17686885",NA,NA,NA
"21879","cg27210390",NA,NA,NA
"21880","cg16950616",NA,NA,NA
"21881","cg09618028",NA,NA,NA
"21882","cg23837897",NA,NA,NA
"21883","cg04219321",NA,NA,NA
"21884","cg15835232",NA,NA,NA
"21885","cg01992081",NA,NA,NA
"21886","cg14861570",NA,NA,NA
"21887","cg19403377",NA,NA,NA
"21888","cg08762247",NA,NA,NA
"21889","cg12744185",NA,NA,NA
"21890","cg21218636",NA,NA,NA
"21891","cg15002214",NA,NA,NA
"21892","cg05421673",NA,NA,NA
"21893","cg27227786",NA,NA,NA
"21894","cg01344452",NA,NA,NA
"21895","cg20613151",NA,NA,NA
"21896","cg20676542",NA,NA,NA
"21897","cg01776246",NA,NA,NA
"21898","cg07844021",NA,NA,NA
"21899","cg07833382",NA,NA,NA
"21900","cg22227689",NA,NA,NA
"21901","cg21409722",NA,NA,NA
"21902","cg10972821",NA,NA,NA
"21903","cg05856931",NA,NA,NA
"21904","cg20736065",NA,NA,NA
"21905","cg18503387",NA,NA,NA
"21906","cg06957329",NA,NA,NA
"21907","cg15979932",NA,NA,NA
"21908","cg06723357",NA,NA,NA
"21909","cg22308759",NA,NA,NA
"21910","cg19017193",NA,NA,NA
"21911","cg24269276",NA,NA,NA
"21912","cg10444350",NA,NA,NA
"21913","cg07056057",NA,NA,NA
"21914","cg12314510",NA,NA,NA
"21915","cg07115820",NA,NA,NA
"21916","cg09572685",NA,NA,NA
"21917","cg10728503",NA,NA,NA
"21918","cg12032049",NA,NA,NA
"21919","cg24489015",NA,NA,NA
"21920","cg09421562",NA,NA,NA
"21921","cg04988978",NA,NA,NA
"21922","cg22182666",NA,NA,NA
"21923","cg12937434",NA,NA,NA
"21924","cg14996805",NA,NA,NA
"21925","cg24835159",NA,NA,NA
"21926","cg04780629",NA,NA,NA
"21927","cg07318658",NA,NA,NA
"21928","cg20923575",NA,NA,NA
"21929","cg16220183",NA,NA,NA
"21930","cg19208681",NA,NA,NA
"21931","cg14837411",NA,NA,NA
"21932","cg02318535",NA,NA,NA
"21933","cg19141563",NA,NA,NA
"21934","cg17989037",NA,NA,NA
"21935","cg24616461",NA,NA,NA
"21936","cg16904599",NA,NA,NA
"21937","cg06655504",NA,NA,NA
"21938","cg23546413",NA,NA,NA
"21939","cg18062196",NA,NA,NA
"21940","cg11000221",NA,NA,NA
"21941","cg13113656",NA,NA,NA
"21942","cg08793459",NA,NA,NA
"21943","cg27298559",NA,NA,NA
"21944","cg00239419",NA,NA,NA
"21945","cg11505565",NA,NA,NA
"21946","cg00547829",NA,NA,NA
"21947","cg15802192",NA,NA,NA
"21948","cg25905459",NA,NA,NA
"21949","cg27541374",NA,NA,NA
"21950","cg07567107",NA,NA,NA
"21951","cg13790571",NA,NA,NA
"21952","cg18743730",NA,NA,NA
"21953","cg04532952",NA,NA,NA
"21954","cg23231873",NA,NA,NA
"21955","cg00200063",NA,NA,NA
"21956","cg17179099",NA,NA,NA
"21957","cg14623313",NA,NA,NA
"21958","cg06090421",NA,NA,NA
"21959","cg10673984",NA,NA,NA
"21960","cg03979162",NA,NA,NA
"21961","cg10390922",NA,NA,NA
"21962","cg12163132",NA,NA,NA
"21963","cg13274713",NA,NA,NA
"21964","cg07482936",NA,NA,NA
"21965","cg20235051",NA,NA,NA
"21966","cg03866607",NA,NA,NA
"21967","cg18536148",NA,NA,NA
"21968","cg17894008",NA,NA,NA
"21969","cg12435611",NA,NA,NA
"21970","cg05986149",NA,NA,NA
"21971","cg07292816",NA,NA,NA
"21972","cg27513764",NA,NA,NA
"21973","cg23181434",NA,NA,NA
"21974","cg00304278",NA,NA,NA
"21975","cg14764661",NA,NA,NA
"21976","cg24414089",NA,NA,NA
"21977","cg09644722",NA,NA,NA
"21978","cg16008138",NA,NA,NA
"21979","cg21890738",NA,NA,NA
"21980","cg14204735",NA,NA,NA
"21981","cg02131967",NA,NA,NA
"21982","cg06849227",NA,NA,NA
"21983","cg13520327",NA,NA,NA
"21984","cg27518692",NA,NA,NA
"21985","cg17304878",NA,NA,NA
"21986","cg14750190",NA,NA,NA
"21987","cg00053292",NA,NA,NA
"21988","cg26324973",NA,NA,NA
"21989","cg14309281",NA,NA,NA
"21990","cg20797699",NA,NA,NA
"21991","cg02988947",NA,NA,NA
"21992","cg16306381",NA,NA,NA
"21993","cg06873352",NA,NA,NA
"21994","cg20099806",NA,NA,NA
"21995","cg20131968",NA,NA,NA
"21996","cg05797656",NA,NA,NA
"21997","cg22520471",NA,NA,NA
"21998","cg10840864",NA,NA,NA
"21999","cg07117700",NA,NA,NA
"22000","cg07844572",NA,NA,NA
"22001","cg11296363",NA,NA,NA
"22002","cg02360836",NA,NA,NA
"22003","cg12577610",NA,NA,NA
"22004","cg27178345",NA,NA,NA
"22005","cg09585781",NA,NA,NA
"22006","cg02856727",NA,NA,NA
"22007","cg11880211",NA,NA,NA
"22008","cg24498554",NA,NA,NA
"22009","cg05131835",NA,NA,NA
"22010","cg12911791",NA,NA,NA
"22011","cg13204181",NA,NA,NA
"22012","cg10207917",NA,NA,NA
"22013","cg07973967",NA,NA,NA
"22014","cg25729716",NA,NA,NA
"22015","cg13694749",NA,NA,NA
"22016","cg23722792",NA,NA,NA
"22017","cg07918509",NA,NA,NA
"22018","cg10275770",NA,NA,NA
"22019","cg11336428",NA,NA,NA
"22020","cg18312782",NA,NA,NA
"22021","cg22467071",NA,NA,NA
"22022","cg03886110",NA,NA,NA
"22023","cg04009666",NA,NA,NA
"22024","cg01261503",NA,NA,NA
"22025","cg07387199",NA,NA,NA
"22026","cg01795697",NA,NA,NA
"22027","cg25629694",NA,NA,NA
"22028","cg04808672",NA,NA,NA
"22029","cg24085207",NA,NA,NA
"22030","cg20247048",NA,NA,NA
"22031","cg24747122",NA,NA,NA
"22032","cg15595739",NA,NA,NA
"22033","cg05511685",NA,NA,NA
